latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.69189,-90.74606,348.9,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,311.85,9.5,D,0
18.69534,-90.74657,346.81,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,310.93,9.5,D,0
18.69799,-88.99789,337.58,0.49,0.41,2024-04-15,1924,N,VIIRS,l,2,308.3,4.66,D,0
18.70891,-88.46674,334.79,0.53,0.42,2024-04-15,1924,N,VIIRS,n,2,303.99,2.33,D,0
18.73394,-90.9405,340.71,0.41,0.37,2024-04-15,1924,N,VIIRS,n,2,308.2,3.37,D,0
18.7359,-90.14961,342.22,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,316.43,16.41,D,0
18.73647,-90.14546,355.94,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,317.47,12.32,D,0
18.73704,-90.14131,341.3,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,316.01,12.32,D,0
18.73944,-90.15014,344.15,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,311.74,22.67,D,0
18.74001,-90.14599,346.85,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,313.72,21.75,D,0
18.74665,-90.97426,339.62,0.41,0.37,2024-04-15,1924,N,VIIRS,l,2,311.64,6.18,D,0
18.75007,-90.97478,339.62,0.41,0.37,2024-04-15,1924,N,VIIRS,l,2,309.82,6.18,D,0
18.75867,-90.98804,345.09,0.41,0.37,2024-04-15,1924,N,VIIRS,n,2,312.14,5.04,D,0
18.75876,-90.76411,340.49,0.42,0.37,2024-04-15,1924,N,VIIRS,l,2,310.52,2.37,D,0
18.76497,-90.74491,353.41,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,317.93,16.24,D,0
18.7786,-89.1171,339.57,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,314.3,23.68,D,0
18.78233,-90.64619,347.44,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,312.57,8.61,D,0
18.78288,-90.64218,350.71,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,313.57,16.52,D,0
18.79809,-88.73343,348.4,0.51,0.41,2024-04-15,1924,N,VIIRS,n,2,318.11,49.54,D,0
18.79871,-88.72858,339.59,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,312.43,49.54,D,0
18.80058,-90.74226,345.69,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,314.41,6.46,D,0
18.81727,-90.31742,339.97,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,313.06,5.47,D,0
18.81784,-90.31331,338.98,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,310.79,5.47,D,0
18.82135,-90.31384,340.34,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,309.92,5.47,D,0
18.8507,-88.6563,333.51,0.52,0.41,2024-04-15,1924,N,VIIRS,n,2,305.38,3.18,D,0
18.85077,-90.85067,347.11,0.41,0.37,2024-04-15,1924,N,VIIRS,n,2,315.56,7.97,D,0
18.85135,-88.65134,347.73,0.52,0.41,2024-04-15,1924,N,VIIRS,n,2,309.73,12.89,D,0
18.85175,-90.71767,352.51,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,312.9,11.01,D,0
18.85452,-88.65682,341.72,0.52,0.41,2024-04-15,1924,N,VIIRS,n,2,307.39,10.43,D,0
18.85517,-88.65186,347.13,0.52,0.41,2024-04-15,1924,N,VIIRS,n,2,308.13,25.07,D,0
18.86902,-89.01446,349.32,0.49,0.41,2024-04-15,1924,N,VIIRS,n,2,312.21,14.0,D,0
18.87573,-90.79813,352.97,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,312.69,8.62,D,0
18.87918,-90.79866,342.22,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,309.53,3.16,D,0
18.88618,-88.60903,339.09,0.52,0.41,2024-04-15,1924,N,VIIRS,l,2,310.76,8.06,D,0
18.88778,-88.61109,342.62,0.52,0.41,2024-04-15,1924,N,VIIRS,n,2,311.47,6.83,D,0
18.89305,-90.825,338.36,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,307.69,6.34,D,0
18.89435,-90.86539,336.35,0.41,0.37,2024-04-15,1924,N,VIIRS,l,2,308.69,4.55,D,0
18.89696,-90.79739,337.38,0.42,0.37,2024-04-15,1924,N,VIIRS,l,2,310.55,4.64,D,0
18.89761,-90.81767,342.27,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,307.85,2.75,D,0
18.91394,-90.72712,367.0,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,325.1,53.32,D,0
18.91537,-91.1344,338.65,0.41,0.37,2024-04-15,1924,N,VIIRS,l,2,311.02,4.16,D,0
18.9174,-90.72765,348.46,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,317.24,26.38,D,0
18.91748,-90.75199,346.38,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,313.64,7.15,D,0
18.91839,-90.78751,338.85,0.42,0.37,2024-04-15,1924,N,VIIRS,l,2,313.25,4.41,D,0
18.91988,-90.78473,338.58,0.42,0.37,2024-04-15,1924,N,VIIRS,l,2,311.96,5.93,D,0
18.92386,-88.73973,332.28,0.51,0.41,2024-04-15,1924,N,VIIRS,n,2,304.16,7.51,D,0
18.92449,-88.73483,335.07,0.51,0.41,2024-04-15,1924,N,VIIRS,n,2,306.32,7.51,D,0
18.92544,-90.72074,342.37,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,312.89,5.28,D,0
18.93273,-88.58028,338.58,0.52,0.42,2024-04-15,1924,N,VIIRS,l,2,308.7,4.34,D,0
18.93351,-90.72905,345.21,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,315.7,10.38,D,0
18.93477,-90.74551,338.46,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,309.58,4.58,D,0
18.93532,-90.74152,340.51,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,310.52,4.58,D,0
18.93822,-90.74604,341.18,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,307.98,5.72,D,0
18.93877,-90.74205,344.78,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,315.29,5.72,D,0
18.93987,-90.73408,342.98,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,315.06,8.44,D,0
18.94223,-90.74257,349.01,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,311.55,5.72,D,0
18.95065,-90.70724,338.15,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,312.29,5.45,D,0
18.95085,-89.06754,334.38,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,308.25,2.87,D,0
18.95457,-89.0681,334.95,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,305.81,1.77,D,0
18.95608,-90.52905,341.6,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,312.61,6.09,D,0
18.95664,-90.52502,343.96,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,313.49,6.09,D,0
18.95702,-90.5321,340.3,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,310.37,2.44,D,0
18.95757,-90.52806,352.55,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,313.47,14.47,D,0
18.98419,-88.71599,336.5,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,309.28,15.16,D,0
18.98481,-88.71107,336.66,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,307.68,15.16,D,0
18.98544,-88.71333,340.59,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,312.02,25.59,D,0
18.988,-88.71652,335.89,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,306.26,15.16,D,0
18.98807,-90.48725,338.77,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,309.75,4.19,D,0
18.98863,-90.4832,345.1,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,310.34,5.91,D,0
18.98925,-88.71385,331.26,0.51,0.41,2024-04-15,1924,N,VIIRS,l,2,305.89,25.59,D,0
18.99101,-90.49181,337.28,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,311.07,4.19,D,0
18.9945,-90.49233,353.07,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,312.06,16.76,D,0
19.00125,-89.08907,341.18,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,313.72,6.84,D,0
19.00189,-89.11298,338.4,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,310.07,4.53,D,0
19.00251,-89.10831,342.25,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,312.6,9.46,D,0
19.00312,-89.10365,348.87,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,314.83,9.46,D,0
19.00374,-89.09898,342.87,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,317.66,21.1,D,0
19.00498,-89.08963,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,325.11,60.67,D,0
19.00636,-88.09412,352.65,0.56,0.43,2024-04-15,1924,N,VIIRS,n,2,304.32,15.66,D,0
19.00764,-90.23869,340.42,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,315.2,3.48,D,0
19.00946,-90.58962,349.25,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,314.83,14.05,D,0
19.01031,-88.09465,341.46,0.56,0.43,2024-04-15,1924,N,VIIRS,n,2,309.65,23.44,D,0
19.01058,-89.13324,347.15,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,311.28,4.61,D,0
19.01098,-88.08936,337.22,0.56,0.43,2024-04-15,1924,N,VIIRS,n,2,307.03,16.05,D,0
19.01426,-88.09518,353.15,0.56,0.43,2024-04-15,1924,N,VIIRS,n,2,304.75,23.44,D,0
19.01431,-89.13378,340.97,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,314.97,9.19,D,0
19.01492,-89.12914,341.37,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,313.33,15.14,D,0
19.01493,-88.08989,331.81,0.56,0.43,2024-04-15,1924,N,VIIRS,l,2,303.39,16.05,D,0
19.01802,-89.13432,342.34,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,313.04,9.19,D,0
19.01989,-89.12035,337.44,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,310.6,34.2,D,0
19.02026,-90.53762,338.77,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,309.94,1.57,D,0
19.02051,-89.11567,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,328.07,34.2,D,0
19.02112,-89.13951,342.42,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,312.24,10.23,D,0
19.02114,-89.11101,346.94,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,320.34,36.95,D,0
19.02175,-89.13486,342.76,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,312.25,10.23,D,0
19.02176,-89.10633,342.5,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,313.48,36.95,D,0
19.02271,-90.57103,335.47,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,309.58,3.66,D,0
19.02299,-89.12554,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,316.62,23.9,D,0
19.02328,-90.56696,339.56,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,311.37,3.66,D,0
19.02424,-89.11621,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,335.22,186.96,D,0
19.02486,-89.11154,342.65,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,313.41,81.14,D,0
19.02672,-89.12607,339.25,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,308.89,23.9,D,0
19.02676,-90.56749,352.78,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,311.76,6.44,D,0
19.06922,-90.52422,345.85,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,313.83,9.2,D,0
19.06961,-88.1591,332.49,0.55,0.43,2024-04-15,1924,N,VIIRS,l,2,304.49,3.9,D,0
19.07216,-89.19296,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,327.05,63.44,D,0
19.07277,-89.18831,350.89,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,330.18,63.44,D,0
19.07355,-88.15965,334.74,0.55,0.43,2024-04-15,1924,N,VIIRS,n,2,303.55,3.9,D,0
19.0741,-90.87196,353.53,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,316.43,12.67,D,0
19.07501,-90.71398,342.02,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,312.61,2.58,D,0
19.07526,-89.19813,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,367.95,153.4,D,0
19.07587,-89.1935,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,336.98,64.76,D,0
19.07648,-89.18885,351.11,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,331.21,64.76,D,0
19.07684,-88.16546,356.6,0.55,0.43,2024-04-15,1924,N,VIIRS,n,2,312.61,18.03,D,0
19.07749,-88.16019,339.53,0.55,0.43,2024-04-15,1924,N,VIIRS,n,2,305.36,9.31,D,0
19.07847,-90.71452,340.44,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,311.79,1.63,D,0
19.07897,-89.19866,349.85,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,323.11,153.4,D,0
19.07958,-89.19403,354.29,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,328.52,64.76,D,0
19.08019,-89.18939,353.7,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,329.12,64.76,D,0
19.08078,-88.16602,334.79,0.55,0.43,2024-04-15,1924,N,VIIRS,n,2,300.67,18.03,D,0
19.0808,-89.18475,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,332.51,124.01,D,0
19.08268,-89.1992,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,329.04,90.05,D,0
19.08329,-89.19456,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,336.68,72.41,D,0
19.08391,-89.18992,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,339.49,72.41,D,0
19.08483,-90.71959,346.71,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,314.5,5.61,D,0
19.08513,-89.18062,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,337.64,190.71,D,0
19.08574,-89.17596,348.96,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,314.74,8.5,D,0
19.08603,-88.15602,342.39,0.55,0.43,2024-04-15,1924,N,VIIRS,n,2,304.77,5.77,D,0
19.0864,-89.19974,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,331.66,90.05,D,0
19.08701,-89.19511,353.62,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,327.71,72.41,D,0
19.08762,-89.19045,357.09,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,319.62,72.41,D,0
19.08829,-90.72013,347.59,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,313.66,5.61,D,0
19.08946,-89.1765,345.52,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,316.82,8.5,D,0
19.09011,-89.20027,351.7,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,326.17,84.99,D,0
19.09072,-89.19563,355.38,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,327.67,33.71,D,0
19.09133,-89.19099,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,320.74,33.71,D,0
19.09194,-89.18636,352.32,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,320.03,23.2,D,0
19.09318,-89.17702,351.91,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,322.09,32.06,D,0
19.09382,-89.20081,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,337.92,84.99,D,0
19.09437,-90.15816,344.19,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,318.01,5.94,D,0
19.09443,-89.19617,355.98,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,325.04,33.71,D,0
19.09504,-89.19154,353.16,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,321.42,33.71,D,0
19.09566,-89.1869,353.42,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,321.35,23.2,D,0
19.09753,-89.20135,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,330.37,149.33,D,0
19.09814,-89.1967,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,333.34,94.1,D,0
19.09876,-89.19207,350.99,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,320.61,94.1,D,0
19.10061,-89.17811,351.11,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,319.1,24.81,D,0
19.10122,-89.17345,349.74,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,320.44,24.81,D,0
19.10151,-90.18487,347.44,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,320.78,7.28,D,0
19.10184,-89.16878,356.16,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,320.38,19.67,D,0
19.10246,-89.16412,344.35,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,318.74,19.67,D,0
19.10247,-89.1926,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,347.57,94.1,D,0
19.10309,-89.18796,352.7,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,330.0,48.36,D,0
19.10336,-90.73875,343.82,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,314.18,7.09,D,0
19.1037,-89.18331,356.25,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,322.66,48.36,D,0
19.10432,-89.17866,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,318.6,24.81,D,0
19.10494,-89.17399,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,332.48,24.81,D,0
19.10556,-89.16931,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,316.76,19.67,D,0
19.10618,-89.16467,340.77,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,314.39,19.67,D,0
19.10619,-89.19314,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,325.95,188.68,D,0
19.1068,-89.18848,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,355.53,111.16,D,0
19.10742,-89.18385,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,331.52,111.16,D,0
19.10804,-89.1792,347.15,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,318.69,86.35,D,0
19.10866,-89.17453,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,328.82,86.35,D,0
19.11052,-89.18903,367.0,0.49,0.4,2024-04-15,1924,N,VIIRS,h,2,326.89,111.16,D,0
19.11071,-90.16441,348.82,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,320.9,12.83,D,0
19.11114,-89.18438,344.47,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,305.33,111.16,D,0
19.11355,-90.84171,341.76,0.42,0.37,2024-04-15,1924,N,VIIRS,n,2,311.1,5.56,D,0
19.11607,-89.06105,350.1,0.49,0.41,2024-04-15,1924,N,VIIRS,n,2,320.83,22.53,D,0
19.11982,-89.06158,345.86,0.49,0.41,2024-04-15,1924,N,VIIRS,l,2,320.73,22.53,D,0
19.12021,-90.17438,343.64,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,317.23,10.23,D,0
19.1214,-90.63515,340.9,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,310.74,3.57,D,0
19.12714,-90.14973,367.0,0.44,0.38,2024-04-15,1924,N,VIIRS,h,2,320.59,16.02,D,0
19.1323,-89.02485,349.9,0.5,0.41,2024-04-15,1924,N,VIIRS,n,2,318.07,16.43,D,0
19.13437,-90.17651,367.0,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,331.34,76.1,D,0
19.13791,-90.17705,349.13,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,321.86,35.26,D,0
19.14302,-88.61555,334.49,0.52,0.42,2024-04-15,1924,N,VIIRS,l,2,305.08,2.84,D,0
19.14357,-88.51868,333.2,0.53,0.42,2024-04-15,1924,N,VIIRS,l,2,305.85,3.52,D,0
19.14372,-90.16079,351.27,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,319.91,12.6,D,0
19.14421,-88.51364,341.05,0.53,0.42,2024-04-15,1924,N,VIIRS,n,2,306.79,6.84,D,0
19.15333,-90.19643,346.19,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,315.86,4.73,D,0
19.15915,-90.18024,347.26,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,321.01,10.03,D,0
19.16804,-88.48085,346.03,0.53,0.42,2024-04-15,1924,N,VIIRS,n,2,308.84,14.8,D,0
19.17191,-88.48139,346.84,0.53,0.42,2024-04-15,1924,N,VIIRS,n,2,312.04,14.8,D,0
19.17377,-90.51521,339.45,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,311.86,2.45,D,0
19.17434,-90.51115,342.72,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,312.57,5.11,D,0
19.17491,-90.51487,348.4,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,312.08,5.69,D,0
19.17546,-90.5108,340.86,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,312.22,5.3,D,0
19.17573,-89.1959,340.35,0.49,0.4,2024-04-15,1924,N,VIIRS,l,2,314.55,9.39,D,0
19.1784,-90.51537,343.15,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,310.52,4.08,D,0
19.18007,-90.50317,339.33,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,313.0,4.12,D,0
19.18061,-89.6088,341.94,0.47,0.39,2024-04-15,1924,N,VIIRS,l,2,315.02,9.54,D,0
19.18062,-90.49911,338.34,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,313.17,4.12,D,0
19.18356,-90.50369,344.71,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,312.02,4.12,D,0
19.21476,-89.21567,346.61,0.49,0.4,2024-04-15,1924,N,VIIRS,n,2,319.26,7.64,D,0
19.21598,-89.2914,346.51,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,314.83,6.1,D,0
19.21606,-88.5953,357.09,0.52,0.42,2024-04-15,1924,N,VIIRS,n,2,314.06,24.02,D,0
19.2177,-88.59735,348.35,0.52,0.42,2024-04-15,1924,N,VIIRS,n,2,309.7,18.0,D,0
19.21832,-88.59235,341.29,0.53,0.42,2024-04-15,1924,N,VIIRS,l,2,312.3,11.62,D,0
19.23027,-89.59694,344.41,0.47,0.4,2024-04-15,1924,N,VIIRS,l,2,314.94,7.41,D,0
19.23163,-90.22872,350.49,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,319.95,12.06,D,0
19.24345,-89.77435,336.86,0.46,0.39,2024-04-15,1924,N,VIIRS,l,2,309.68,3.82,D,0
19.24601,-90.06793,346.88,0.45,0.39,2024-04-15,1924,N,VIIRS,l,2,318.58,19.87,D,0
19.24706,-89.77489,337.1,0.46,0.39,2024-04-15,1924,N,VIIRS,l,2,309.03,3.82,D,0
19.24772,-90.05517,348.13,0.45,0.39,2024-04-15,1924,N,VIIRS,l,2,321.09,10.11,D,0
19.25067,-89.77541,340.07,0.46,0.39,2024-04-15,1924,N,VIIRS,l,2,311.15,6.54,D,0
19.25428,-89.77595,337.51,0.46,0.39,2024-04-15,1924,N,VIIRS,l,2,309.48,6.54,D,0
19.26137,-90.16914,342.75,0.44,0.39,2024-04-15,1924,N,VIIRS,n,2,316.55,65.07,D,0
19.26194,-90.16494,350.87,0.44,0.39,2024-04-15,1924,N,VIIRS,n,2,321.06,65.07,D,0
19.26492,-90.16968,367.0,0.44,0.39,2024-04-15,1924,N,VIIRS,h,2,335.51,65.07,D,0
19.26682,-90.6815,341.32,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,311.75,7.4,D,0
19.27921,-90.19749,350.62,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,317.06,11.25,D,0
19.28218,-90.20217,367.0,0.44,0.38,2024-04-15,1924,N,VIIRS,l,2,326.51,38.22,D,0
19.29833,-90.7355,335.48,0.42,0.38,2024-04-15,1924,N,VIIRS,l,2,306.47,5.81,D,0
19.29888,-90.73149,343.25,0.42,0.38,2024-04-15,1924,N,VIIRS,n,2,311.35,5.81,D,0
19.3085,-90.37561,349.52,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,311.36,6.92,D,0
19.32087,-89.31005,338.97,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,310.38,3.77,D,0
19.3215,-89.3054,337.95,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,311.35,3.77,D,0
19.32829,-89.28283,348.38,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,313.32,16.33,D,0
19.32966,-90.06752,338.89,0.45,0.39,2024-04-15,1924,N,VIIRS,l,2,312.68,2.91,D,0
19.3357,-89.28391,343.61,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,313.0,3.42,D,0
19.33684,-89.32015,348.74,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,314.21,13.75,D,0
19.34271,-90.30884,348.17,0.44,0.38,2024-04-15,1924,N,VIIRS,n,2,315.42,15.29,D,0
19.34329,-89.38657,332.59,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,306.76,3.04,D,0
19.35735,-90.59212,338.18,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,311.39,5.94,D,0
19.35971,-88.87211,340.6,0.51,0.41,2024-04-15,1924,N,VIIRS,n,2,307.74,6.93,D,0
19.36083,-90.59266,339.53,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,311.57,5.13,D,0
19.36361,-89.40348,340.83,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,313.64,6.56,D,0
19.36488,-90.58914,346.38,0.43,0.38,2024-04-15,1924,N,VIIRS,n,2,313.7,7.72,D,0
19.37204,-90.46101,339.78,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,314.76,3.62,D,0
19.37431,-89.52055,338.57,0.47,0.4,2024-04-15,1924,N,VIIRS,n,2,312.15,19.8,D,0
19.37491,-89.51605,349.06,0.47,0.4,2024-04-15,1924,N,VIIRS,n,2,320.85,19.8,D,0
19.37797,-89.52109,337.48,0.47,0.4,2024-04-15,1924,N,VIIRS,n,2,310.28,12.2,D,0
19.37857,-89.51658,367.0,0.47,0.4,2024-04-15,1924,N,VIIRS,h,2,317.38,12.2,D,0
19.37874,-89.96067,341.76,0.45,0.39,2024-04-15,1924,N,VIIRS,l,2,314.67,7.98,D,0
19.3821,-90.51703,338.13,0.43,0.38,2024-04-15,1924,N,VIIRS,l,2,313.07,4.55,D,0
19.38701,-89.45333,336.33,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,308.81,5.52,D,0
19.38762,-89.44878,340.77,0.48,0.4,2024-04-15,1924,N,VIIRS,l,2,312.87,10.37,D,0
19.38933,-89.37933,345.23,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,310.58,9.6,D,0
19.39302,-89.37984,342.42,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,310.89,9.6,D,0
19.39854,-89.36662,344.99,0.48,0.4,2024-04-15,1924,N,VIIRS,n,2,313.94,129.67,D,0
19.40043,-89.62865,348.71,0.47,0.4,2024-04-15,1924,N,VIIRS,n,2,314.89,14.64,D,0
19.40058,-89.62965,349.69,0.47,0.4,2024-04-15,1924,N,VIIRS,n,2,315.53,11.86,D,0
19.40223,-89.36716,367.0,0.48,0.4,2024-04-15,1924,N,VIIRS,h,2,342.13,129.67,D,0
